Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,8835,3733,8739,1488,0,2245,3079,96,96,9,game473
solved,266,96,170,28,0,68,97,96,96,0,game474
solved,5818,1940,5729,34,0,1906,3079,89,89,12,game475
solved,457,224,370,53,0,171,193,87,87,0,game476
solved,149333,42746,149197,1236,0,41510,49157,136,136,216,game477
solved,4176,1420,4082,494,0,926,1543,94,94,6,game478
timed-out,42069675,8124976,42069637,501145,0,7623831,12582917,105,38,60000,game479
solved,379,152,284,44,0,108,193,95,95,0,game48
solved,2839,1188,2752,33,0,1155,1543,87,87,4,game480
solved,203,94,116,27,0,67,97,87,87,0,game481
solved,1002,303,909,107,0,196,389,93,93,1,game482
unsolvable,44047,20207,44046,3795,0,16412,24593,25,0,80,game483
solved,703,185,580,30,0,155,193,123,123,0,game484
solved,2094120,723902,2094033,244028,0,479874,786433,87,87,2855,game485
solved,390715,128259,390627,51680,0,76579,98317,88,88,484,game486
unsolvable,1335982,500742,1335981,126309,0,374433,393241,43,0,1804,game487
unsolvable,15682,7125,15681,1363,0,5762,6151,32,0,24,game488
solved,102,80,23,25,0,55,97,79,79,0,game489
solved,321,117,238,33,0,84,97,83,83,0,game49
unsolvable,6738,3294,6737,1,0,3293,6151,14,0,13,game490
solved,2571,943,2497,731,0,212,389,74,74,1,game491
solved,292,181,208,38,0,143,193,84,84,0,game492
solved,127,86,47,34,0,52,53,80,80,0,game493
solved,380,202,293,33,0,169,193,87,87,1,game494
solved,177,98,84,32,0,66,97,93,93,0,game495
